FIPS,STATEABBRV,State,County,County_State,Community_Type,POPULATION,AREA,Population_Density,Percent_Rural,RISK_SCORE,RISK_RATNG,EAL_SCORE,EAL_RATNG,SOVI_SCORE,SOVI_RATNG,RESL_SCORE,RESL_RATNG,Percent_Fair_or_Poor_Health,Average_Number_of_Physically_Unhealthy_Days,Average_Number_of_Mentally_Unhealthy_Days,Number_Primary_Care_Physicians,Primary_Care_Physicians_Rate,Primary_Care_Physicians_Ratio,Number_Dentists,Dentist_Rate,Dentist_Ratio,Number_Mental_Health_Providers,Mental_Health_Provider_Rate,Mental_Health_Provider_Ratio,Average_Daily_PM2.5,Presence_of_Water_Violation,Life_Expectancy,Age_Adjusted_Death_Rate,Percent_Frequent_Physical_Distress,Percent_Frequent_Mental_Distress,Percent_Less_than_18_Years_of_Age,Percent_65_and_Over,Percent_Non_Hispanic_White,Percent_Female,Geolocation
51015.0,VA,Virginia,Augusta,"Augusta, VA",Small Urban,77457.0,980.55593922,78.99294359648108,66.437966102,43.938911867642375,Very Low,48.09656453110492,Very Low,19.21999931335449,Very Low,67.25,Relatively High,13.9,3.1934441496,4.6248332799,35.0,45.72533,2187:1,27.0,34.81041,2873:1,62.0,79.93502,1251:1,7.1,No,80.113943225,321.22702807,9.7,14.7,18.769258538,21.958923714,89.302889264,49.078813352,POINT (-79.1409749 38.1725895)
51017.0,VA,Virginia,Bath,"Bath, VA",Rural,4209.0,540.0197540400001,7.794159321972198,100.0,4.358892777601018,Very Low,5.199628597957289,Very Low,33.61000061035156,Relatively Low,47.450000762939446,Relatively Moderate,17.6,3.7524036111,5.0192110869,,,,2.0,48.61449,2057:1,1.0,24.30724,4114:1,6.1,No,76.019766895,430.42486218,11.6,16.0,15.945551774,28.75546913,91.589693729,48.614487117,POINT (-79.7312032 38.0683679)
51019.0,VA,Virginia,Bedford,"Bedford, VA",Small Urban,79441.0,784.1822203800001,101.30426058563832,78.432057779,27.139675469296847,Very Low,33.11668214175178,Very Low,7.349999904632568,Very Low,55.31999969482422,Relatively Moderate,12.0,2.8328484096,4.3382594439,62.0,77.68353,1287:1,28.0,34.94278,2862:1,77.0,96.09265,1041:1,7.6,No,79.123472336,329.45307554,8.7,14.2,19.552981992,22.513134742,87.118593303,50.452384221,POINT (-79.5272234 37.3122568)
51021.0,VA,Virginia,Bland,"Bland, VA",Rural,6270.0,362.25479784,17.308259372645555,100.0,1.495386573337576,Very Low,1.423707830393067,Very Low,22.8799991607666,Relatively Low,15.25,Very Low,14.9,3.3755682613,4.7499188604,,,,3.0,48.59874,2058:1,4.0,64.79832,1543:1,6.8,No,76.876926145,471.46884149,10.1,14.9,14.612020087,24.445164426,93.131378584,44.516442572,POINT (-81.1258532 37.1306124)
51023.0,VA,Virginia,Botetourt,"Botetourt, VA",Rural,33548.0,551.46982761,60.83379057271865,64.097381441,8.399618199172764,Very Low,12.503868771278242,Very Low,1.179999947547913,Very Low,80.5199966430664,Very High,12.1,2.9351255536,4.6012906342,19.0,56.492140000000006,1770:1,10.0,29.52814,3387:1,16.0,47.24502,2117:1,7.2,No,79.705543353,289.10694061,8.7,14.2,18.862576035,23.262268942,92.242957539,50.053150653,POINT (-79.7975457 37.5654822)
51025.0,VA,Virginia,Brunswick,"Brunswick, VA",Rural,15846.0,575.21947314,27.54774610376119,75.507628771,28.53961183582565,Very Low,22.438873413803776,Very Low,86.98000335693358,Very High,13.9399995803833,Very Low,21.2,3.8965930897,4.8067394389,4.0,24.94232,4009:1,3.0,18.82058,5313:1,7.0,43.91468,2277:1,7.8,Yes,76.160835302,489.33009748,12.0,15.3,15.922208281,21.825595985,40.777917189,45.639899624,POINT (-77.8614832 36.7642043)
51027.0,VA,Virginia,Buchanan,"Buchanan, VA",Rural,20340.0,509.02462455000006,39.95877413196158,100.0,46.80241807190582,Very Low,41.34942742185082,Very Low,63.180000305175774,Relatively High,3.630000114440918,Very Low,21.7,4.3653883031,5.3953095076,5.0,24.25654,4123:1,4.0,20.18571,4954:1,9.0,45.41784,2202:1,7.2,No,73.508650868,605.3152059,13.6,17.4,17.2991522,23.672789665,94.196608801,49.091643117,POINT (-82.0381508 37.2681198)
51029.0,VA,Virginia,Buckingham,"Buckingham, VA",Rural,16804.0,589.3396450500001,28.513269285616,100.0,13.203945275214762,Very Low,10.21355617455896,Very Low,77.5,Relatively High,12.859999656677246,Very Low,19.8,3.781564775,4.7872728872,4.0,23.29916,4292:1,9.0,53.10674,1883:1,9.0,53.10674,1883:1,7.4,No,78.09097635,377.68120064,11.7,15.4,17.908774414,20.033044197,61.66283118,44.456245943,POINT (-78.5291687 37.573928)
51031.0,VA,Virginia,Campbell,"Campbell, VA",Small Urban,55696.0,511.75621614,108.83306981612388,61.11374494,20.330894050270444,Very Low,20.17951098731043,Very Low,36.81999969482422,Relatively Low,64.04000091552734,Relatively High,15.7,3.3235246697,4.4094844583,8.0,14.4655,6913:1,9.0,16.21855,6166:1,14.0,25.22886,3964:1,7.7,Yes,78.375244333,372.73521232,10.3,15.0,19.941613206,20.703885245,78.342824191,51.088445181,POINT (-79.0954282 37.2101515)
51033.0,VA,Virginia,Caroline,"Caroline, VA",Rural,30855.0,542.4085680000001,56.88516336268493,78.402522333,15.526566974228444,Very Low,17.23924481584649,Very Low,32.560001373291016,Relatively Low,60.25,Relatively High,14.6,3.1302428414,4.4831963422,4.0,12.961759999999998,7715:1,7.0,22.34138,4476:1,14.0,44.68275,2238:1,7.9,No,77.069193564,439.94371388,9.3,14.4,22.536065364,16.985829184,63.143112473,50.236180263,POINT (-77.3537363 38.0280328)
51035.0,VA,Virginia,Carroll,"Carroll, VA",Rural,29155.0,482.49574815000005,60.425402942486,97.143998402,8.11326757874642,Very Low,9.099350046425256,Very Low,39.470001220703125,Relatively Low,19.1299991607666,Very Low,17.0,3.6012794142,4.988772062,30.0,99.75394,1002:1,8.0,27.540620000000004,3631:1,12.0,41.31093,2421:1,7.2,No,77.956894607,368.46543731,11.1,16.1,17.667309281,25.719498761,93.31107133,49.903607822,POINT (-80.7278307 36.7319632)
51036.0,VA,Virginia,Charles City,"Charles City, VA",Rural,6773.0,206.30462892,32.83009225462608,100.0,13.553929366846962,Very Low,14.144227793252863,Very Low,28.26000022888184,Relatively Low,48.950000762939446,Relatively Moderate,18.5,3.559638334,4.7731124001,2.0,29.32121,3411:1,1.0,15.165299999999998,6594:1,2.0,30.3306,3297:1,6.6,No,76.411689483,446.08935171,10.9,15.6,14.270548984,26.387625114,43.767060965,51.046405823,POINT (-77.05417 37.3610537)
51037.0,VA,Virginia,Charlotte,"Charlotte, VA",Rural,11522.0,482.35960266,23.88674328542702,100.0,12.281259942729877,Very Low,9.532652429588364,Very Low,79.66000366210938,Relatively High,19.61000061035156,Very Low,20.3,3.9151955327,4.9802350494,6.0,50.76142000000001,1970:1,4.0,34.9406,2862:1,5.0,43.67575,2290:1,7.6,No,74.405411237,486.4776543,12.3,16.3,21.409853249,22.388190077,68.099231307,50.305730259,POINT (-78.6585682 37.0090421)
51041.0,VA,Virginia,Chesterfield,"Chesterfield, VA",Urban,364108.0,441.41830551,824.8593124821177,5.9288000101,88.60960865415208,Relatively Moderate,89.97214484679665,Relatively Moderate,27.850000381469727,Relatively Low,67.66000366210938,Relatively High,12.7,2.981647406,4.445042434,302.0,84.29985,1186:1,295.0,79.58175,1257:1,802.0,216.35445,462:1,6.7,No,78.700287963,318.65383856,8.4,13.3,23.68460808,15.782814658,59.040756647,51.669598153,POINT (-77.5858474 37.3784338)
51043.0,VA,Virginia,Clarke,"Clarke, VA",Rural,14780.0,179.92835718,82.14380563267254,69.524013111,10.34043907095132,Very Low,13.52522438873414,Very Low,8.59000015258789,Very Low,74.22000122070312,Relatively High,11.6,2.7914689396,4.3290147038,5.0,34.19505,2924:1,5.0,33.59989,2976:1,9.0,60.47980999999999,1653:1,7.6,No,78.925561313,304.78201985,8.2,13.6,19.608897252,22.081849338,84.691888986,50.198239366,POINT (-77.9907479 39.1153068)
51045.0,VA,Virginia,Craig,"Craig, VA",Rural,4883.0,332.49980868,14.685722735857064,100.0,0.572701240852688,Very Low,0.588053234292789,Very Low,2.990000009536743,Very Low,45.66999816894531,Relatively Moderate,12.9,3.0696855802,4.6759494709,2.0,39.39334,2539:1,3.0,61.66495,1622:1,,,,6.7,No,77.15519312,430.86402995,9.2,14.6,17.368961973,24.008221994,95.991778006,49.64028777,POINT (-80.2310507 37.4736031)
51047.0,VA,Virginia,Culpeper,"Culpeper, VA",Small Urban,52534.0,386.52677934,135.91296336492533,61.922508514,43.42984409799554,Very Low,40.885174868461775,Very Low,47.63999938964844,Relatively Moderate,59.47999954223633,Relatively Moderate,13.9,2.9774876158,4.5050974666,19.0,35.468270000000004,2819:1,20.0,37.31622,2680:1,112.0,208.97082,479:1,7.6,No,78.381893353,350.82505216,9.2,14.2,24.988805135,16.253078588,68.56481827,49.858198373,POINT (-77.9564758 38.4859303)
51049.0,VA,Virginia,Cumberland,"Cumberland, VA",Rural,9675.0,302.78513733,31.95335175734004,96.000795862,8.335984727966911,Very Low,8.97554936552151,Very Low,38.450000762939446,Relatively Low,26.729999542236328,Relatively Low,15.9,3.3318432962,4.739609283,4.0,40.26981,2483:1,1.0,10.32951,9681:1,5.0,51.64756,1936:1,7.4,No,78.551966677,399.30334122,10.1,15.1,19.440140481,23.148435079,63.536824708,51.688875116,POINT (-78.2528364 37.5201891)
51051.0,VA,Virginia,Dickenson,"Dickenson, VA",Rural,14122.0,336.93743265,41.91282603696185,100.0,19.12185809735921,Very Low,15.47508511296812,Very Low,71.7699966430664,Relatively High,2.039999961853027,Very Low,20.0,4.0921435376,5.3030823427,3.0,21.30985,4693:1,1.0,7.253209999999999,13787:1,12.0,87.03851,1149:1,7.1,Yes,72.565500675,637.4223522,13.0,17.2,19.14121999,23.493145717,97.251033582,48.494959019,POINT (-82.3492199 37.1367011)
51053.0,VA,Virginia,Dinwiddie,"Dinwiddie, VA",Rural,27925.0,512.47799967,54.490144002243504,71.208171137,24.117085587018767,Very Low,26.060043330238315,Very Low,45.88999938964844,Relatively Moderate,47.41999816894531,Relatively Moderate,15.8,3.3162688598,4.6977270628,4.0,13.94311,7172:1,2.0,7.16538,13956:1,7.0,25.07882,3987:1,8.1,Yes,76.66836778,427.45192593,10.0,14.9,20.181284036,18.217970765,62.285038693,50.505159071,POINT (-77.6354922 37.0734984)
51057.0,VA,Virginia,Essex,"Essex, VA",Rural,10595.0,289.10299743,36.64783863946394,77.275580665,60.83359847279669,Relatively Low,54.44134942742185,Relatively Low,83.41999816894531,Very High,56.13999938964844,Relatively Moderate,18.9,3.7037542747,4.6074815209,2.0,18.27652,5472:1,6.0,56.74832,1762:1,4.0,37.83221,2643:1,7.2,No,75.8730315,434.61750458,11.5,15.7,18.04596614,24.146410669,54.327059491,52.662442069,POINT (-76.9337475 37.936389)
51059.0,VA,Virginia,Fairfax,"Fairfax, VA",Urban,1148223.0,410.59638438,2796.4761592672453,1.3939759237,94.5911549475024,Relatively Moderate,95.35747446610957,Relatively High,26.229999542236328,Relatively Low,51.5,Relatively Moderate,9.5,2.2102407902,3.5168048705,1271.0,110.4404,905:1,1290.0,113.18569,884:1,2593.0,227.51202,440:1,9.1,No,85.186321596,170.98980064,6.5,10.9,23.125943214,14.507422876,49.079159794,50.045888464,POINT (-77.2732524 38.8295203)
51061.0,VA,Virginia,Fauquier,"Fauquier, VA",Small Urban,72947.0,658.3050204900001,110.81033522378873,57.495820744,47.72510340439072,Very Low,56.112658619622415,Relatively Low,8.149999618530273,Very Low,71.98999786376953,Relatively High,11.4,2.6403792539,4.1667597877,34.0,47.64507,2099:1,39.0,52.83479,1893:1,81.0,109.73379,911:1,7.9,No,79.987092135,306.53713928,7.9,13.3,23.088803089,17.098150782,77.747070379,50.100927996,POINT (-77.8215005 38.7440956)
51063.0,VA,Virginia,Floyd,"Floyd, VA",Rural,15470.0,385.6227882,40.11692377468267,100.0,3.245307031498569,Very Low,4.209223150727329,Very Low,9.93000030517578,Very Low,61.77999877929688,Relatively High,14.5,3.2987690467,4.9068811051,6.0,38.03004,2630:1,3.0,19.27277,5189:1,14.0,89.93961,1112:1,6.9,No,77.671814454,365.87716566,10.0,15.4,19.073621997,24.296543749,93.016831556,49.768726712,POINT (-80.3502662 36.9314331)
51065.0,VA,Virginia,Fluvanna,"Fluvanna, VA",Rural,27249.0,294.20719809,92.6184001509859,62.913082402,13.267578746420616,Very Low,16.86784277313525,Very Low,10.18000030517578,Very Low,50.88999938964844,Relatively Moderate,11.7,2.715590213,4.2664443961,6.0,21.88024,4570:1,3.0,10.82134,9241:1,24.0,86.57072000000001,1155:1,7.4,No,80.435721831,307.99856071,8.2,13.9,19.373805144,20.712044151,77.145330592,53.782058219,POINT (-78.2834938 37.830584)
51067.0,VA,Virginia,Franklin,"Franklin, VA",Small Urban,54455.0,718.79972736,75.7582368596629,89.230577468,13.172128539611837,Very Low,14.268028474156608,Very Low,42.36000061035156,Relatively Moderate,38.5099983215332,Relatively Low,14.9,3.2414977058,4.7212713523,22.0,39.16891,2553:1,9.0,16.3821,6104:1,50.0,91.01169,1099:1,7.5,No,77.637560354,384.84631621,10.1,15.2,18.690159817,24.516727948,86.887036295,50.356765809,POINT (-79.8827149 36.9911862)
51069.0,VA,Virginia,Frederick,"Frederick, VA",Small Urban,91336.0,419.59093527,217.67867778465413,44.772364472,51.28857779191854,Relatively Low,54.317548746518106,Relatively Low,21.61000061035156,Relatively Low,64.26000213623047,Relatively High,12.7,2.8809652209,4.5135162336,45.0,49.38597000000001,2025:1,13.0,13.87155,7209:1,73.0,77.89408999999999,1284:1,7.7,No,79.531483208,326.06140881,8.8,14.0,22.7770842,18.210143304,80.382427948,49.898097464,POINT (-78.2638291 39.2036601)
51071.0,VA,Virginia,Giles,"Giles, VA",Rural,16775.0,365.21144478,45.93229549557272,66.284854796,7.063315303849825,Very Low,7.799442896935934,Very Low,13.300000190734863,Very Low,56.810001373291016,Relatively Moderate,14.4,3.2866107001,4.6740643811,8.0,48.010560000000005,2083:1,6.0,36.22751,2760:1,5.0,30.18959,3312:1,7.0,Yes,73.748103028,547.48213715,9.9,15.1,19.593044318,22.128969931,94.306243207,50.380388842,POINT (-80.698321 37.3180719)
51073.0,VA,Virginia,Gloucester,"Gloucester, VA",Rural,38711.0,290.89016463,133.07772041464088,64.626404037,65.38339166401526,Relatively Low,69.35933147632312,Relatively Low,6.369999885559082,Very Low,73.2699966430664,Relatively High,12.9,3.0009599374,4.4313823509,21.0,56.06129,1784:1,14.0,35.83404,2791:1,79.0,202.20635,495:1,7.2,Yes,77.116616181,395.81354503,8.9,14.3,20.033786378,20.402365046,84.527374645,50.613017994,POINT (-76.5235051 37.4035413)
51075.0,VA,Virginia,Goochland,"Goochland, VA",Rural,24727.0,293.4306609,84.26863070191176,96.993139016,12.535793827553292,Very Low,18.198700092850512,Very Low,5.380000114440918,Very Low,91.9800033569336,Very High,11.0,2.6191865958,4.1280445313,18.0,73.67689,1357:1,7.0,27.4639,3641:1,32.0,125.54928,797:1,8.0,No,81.008088497,298.97196716,7.7,13.0,16.784369115,23.35608914,77.95433145,50.623822976,POINT (-77.9176263 37.7188141)
51077.0,VA,Virginia,Grayson,"Grayson, VA",Rural,15333.0,450.06455325,34.06844615795123,99.877679779,4.486159720012727,Very Low,3.992571959145776,Very Low,57.220001220703125,Relatively Moderate,16.649999618530273,Very Low,17.5,3.7327424918,4.8688395268,3.0,19.36358,5164:1,3.0,19.53252,5120:1,7.0,45.57588,2194:1,6.9,No,76.906648844,401.58949295,11.4,15.8,16.075265317,25.685265968,88.124226838,47.828634677,POINT (-81.215324 36.6522288)
51079.0,VA,Virginia,Greene,"Greene, VA",Rural,20552.0,158.17665396,129.93067867776003,51.241645384,13.140311804008908,Very Low,12.287217579696687,Very Low,28.799999237060547,Relatively Low,41.25,Relatively Moderate,13.7,3.1178683161,4.6076689234,4.0,19.86985,5033:1,2.0,9.53834,10484:1,22.0,104.92179,953:1,7.1,No,79.902094836,281.35112319,9.3,14.3,23.726631057,18.294544067,80.298550172,50.491224723,POINT (-78.4701629 38.2979805)
51081.0,VA,Virginia,Greensville,"Greensville, VA",Rural,11379.0,299.8010574,37.9551696671234,87.012987013,18.35825644288896,Very Low,13.246672856700712,Very Low,76.02999877929686,Relatively High,31.25,Relatively Low,20.4,3.6092304187,4.3325477849,4.0,35.46099,2820:1,1.0,8.74355,11437:1,9.0,78.69196,1271:1,7.7,No,74.044511852,511.80043102,11.3,14.3,15.76462359,15.685931625,35.262743727,36.40814899,POINT (-77.5602774 36.6803363)
51083.0,VA,Virginia,Halifax,"Halifax, VA",Rural,34002.0,837.89070885,40.58047146347707,77.081206368,43.81164492523067,Very Low,40.9780253791396,Very Low,70.1500015258789,Relatively High,33.66999816894531,Relatively Low,18.8,3.7519842181,5.0518764638,13.0,38.65251,2587:1,16.0,47.42427,2109:1,40.0,118.56067000000002,843:1,7.9,No,74.756754121,512.95944251,11.3,15.6,20.534708637,25.321595827,59.555990278,51.885114707,POINT (-78.9396142 36.766461)
51085.0,VA,Virginia,Hanover,"Hanover, VA",Small Urban,109963.0,477.27987489,230.39521627712352,39.0855472,56.66560610881324,Relatively Low,65.89291241101826,Relatively Low,1.909999966621399,Very Low,92.11000061035156,Very High,10.9,2.6275531812,4.2254432244,76.0,70.20007,1425:1,77.0,68.99455999999999,1449:1,219.0,196.23128000000003,510:1,8.4,No,79.259967439,306.17833661,7.7,13.2,21.570208686,18.668852988,82.825730491,50.571221204,POINT (-77.4913168 37.7602149)
51087.0,VA,Virginia,Henrico,"Henrico, VA",Urban,334329.0,247.32201546,1351.7963590025486,4.268982032,78.61915367483296,Relatively Low,80.00619003404519,Relatively Low,36.119998931884766,Relatively Low,78.87000274658203,Relatively High,12.3,2.699960396,4.1203267334,350.0,104.86389,954:1,281.0,84.24423,1187:1,1184.0,354.96501,282:1,7.0,No,78.807787323,325.56821687,8.0,12.7,22.257565492,16.465999508,51.064595238,52.306073379,POINT (-77.300333 37.4375205)
51089.0,VA,Virginia,Henry,"Henry, VA",Small Urban,50948.0,388.2662199,131.2192443965945,60.720946982,49.093223035316576,Relatively Low,42.46363354998452,Very Low,79.12000274658203,Relatively High,23.6200008392334,Relatively Low,20.2,4.0569829364,5.4666163871,26.0,51.68061,1935:1,33.0,65.67426,1523:1,11.0,21.89142,4568:1,7.8,No,74.376727546,537.4750619,12.2,16.6,19.196783952,24.498487502,68.856471899,51.526428913,POINT (-79.9806618 36.6206119)
51091.0,VA,Virginia,Highland,"Highland, VA",Rural,2232.0,420.0528781800001,5.313616727662436,100.0,0.509067769646834,Very Low,0.464252553389044,Very Low,9.260000228881836,Very Low,76.06999969482422,Relatively High,13.1,3.0606260515,4.5129817546,3.0,136.36364,733:1,2.0,89.84725999999999,1113:1,6.0,269.54178,371:1,5.8,No,79.59255748,241.93584439,9.2,14.4,12.758310872,36.163522013,96.046720575,50.763701707,POINT (-79.5644718 38.3662431)
51093.0,VA,Virginia,Isle of Wight,"Isle of Wight, VA",Rural,38586.0,366.49105584,105.2849704928286,57.385880352,71.46038816417436,Relatively Low,70.56638811513464,Relatively Low,34.119998931884766,Relatively Low,78.61000061035155,Relatively High,13.9,3.0521118011,4.4763893135,15.0,39.76143,2515:1,10.0,25.45954,3928:1,15.0,38.18932,2619:1,7.4,Yes,78.853272499,349.39235377,9.2,14.3,21.319822802,19.774428433,69.504557259,50.824889251,POINT (-76.7075688 36.9014184)
51095.0,VA,Virginia,James City,"James City, VA",Small Urban,78221.0,180.87815694,432.4513325616596,15.851602024,77.50556792873051,Relatively Low,79.75858867223769,Relatively Low,18.940000534057617,Very Low,90.98999786376952,Very High,10.3,2.5337907562,4.3456749743,89.0,114.67299,872:1,88.0,110.16249,908:1,298.0,373.05025,268:1,7.4,No,81.623811167,254.02413577,7.4,12.7,19.566360382,26.363886733,74.169399865,51.507223154,POINT (-76.7778878 37.3248367)
51097.0,VA,Virginia,King and Queen,"King and Queen, VA",Rural,6602.0,329.61320418,20.02953739800631,100.0,36.239261851734014,Very Low,43.70164035902199,Very Low,4.519999980926514,Very Low,52.130001068115234,Relatively Moderate,14.3,3.0983967449,4.5784654055,2.0,28.81014,3471:1,,,,,,,7.3,No,74.004384307,543.66150633,9.4,14.2,17.65235665,23.416391474,66.541579105,48.784148904,POINT (-76.9055814 37.7177719)
51099.0,VA,Virginia,King George,"King George, VA",Rural,26676.0,189.66526761,140.64778615583236,73.189450475,47.75692013999364,Very Low,53.94614670380688,Relatively Low,5.25,Very Low,70.91000366210938,Relatively High,12.2,2.7830352661,4.4786399367,6.0,21.91301,4564:1,13.0,47.29164,2115:1,19.0,69.11856,1447:1,7.7,No,78.275974269,360.71311254,8.3,13.6,24.551638837,13.965586234,72.250718469,49.270617338,POINT (-77.1626355 38.2771799)
51101.0,VA,Virginia,King William,"King William, VA",Rural,17810.0,288.80085546000004,61.6687923989434,83.213053028,35.157492841234486,Very Low,43.51593933766636,Very Low,0.569999992847443,Very Low,83.58000183105469,Very High,13.0,3.1047731474,4.4755876523,4.0,22.67445,4410:1,6.0,33.01965,3029:1,10.0,55.03274,1817:1,7.7,No,77.065031849,395.01589325,8.9,14.3,22.816575863,16.707941225,77.144901216,50.833746079,POINT (-77.0910539 37.7082604)
51103.0,VA,Virginia,Lancaster,"Lancaster, VA",Rural,10919.0,233.75650818,46.71099891512762,100.0,66.08335984727967,Relatively Low,66.17146394305169,Relatively Low,41.34000015258789,Relatively Moderate,75.62000274658203,Relatively High,14.8,3.1039351662,4.6320443176,5.0,47.08985,2124:1,1.0,9.15081,10928:1,10.0,91.50805,1093:1,6.9,No,74.913003029,510.18792226,9.5,14.2,15.730234261,36.731332357,67.322474378,51.976573939,POINT (-76.4126628 37.7048433)
51105.0,VA,Virginia,Lee,"Lee, VA",Rural,22166.0,441.68258043,50.185361574414586,99.562277719,21.062678969137767,Very Low,17.517796347879912,Very Low,87.87000274658203,Very High,1.240000009536743,Very Low,21.3,4.319858127,5.0351499921,7.0,30.12307,3320:1,5.0,22.74485,4397:1,31.0,141.01806,709:1,7.7,No,73.980136236,578.16374862,13.4,17.0,18.555247237,22.867670473,92.5487877,47.336578265,POINT (-83.1301117 36.7017206)
51107.0,VA,Virginia,Loudoun,"Loudoun, VA",Urban,418601.0,526.5973479,794.9166505857368,12.600901025,78.20553611199492,Relatively Low,82.2346022903126,Relatively Low,9.520000457763672,Very Low,75.05000305175781,Relatively High,9.1,2.1792463666,3.5309164548,317.0,74.97919,1334:1,310.0,72.49902,1379:1,782.0,182.88462,547:1,7.2,No,84.323908842,175.12690727,6.2,10.8,27.093350671,10.159918801,53.075595427,49.884001572,POINT (-77.6388976 39.0812)
51109.0,VA,Virginia,Louisa,"Louisa, VA",Rural,37590.0,514.79512305,73.01933976625693,100.0,37.35284759783647,Very Low,37.66635716496441,Very Low,33.099998474121094,Relatively Low,58.34000015258789,Relatively Moderate,15.0,3.2012123144,4.708866863,4.0,10.48988,9533:1,7.0,18.01895,5550:1,17.0,43.7603,2285:1,7.7,No,77.567154193,385.33545896,9.8,14.8,19.833710873,20.623970346,78.042627677,50.241968699,POINT (-77.959795 37.9727041)
51111.0,VA,Virginia,Lunenburg,"Lunenburg, VA",Rural,11930.0,436.73812104,27.316140783843675,100.0,19.47184218899141,Very Low,14.515629835964097,Very Low,81.83000183105469,Very High,11.489999771118164,Very Low,19.6,3.7768589834,4.8946071219,2.0,16.3039,6134:1,4.0,33.54016,2982:1,8.0,67.08033,1491:1,7.7,No,75.105611817,476.25318884,11.7,15.6,19.646151266,23.06724803,58.535971826,46.553748113,POINT (-78.2405281 36.9455547)
51113.0,VA,Virginia,Madison,"Madison, VA",Rural,13837.0,325.12557402000004,42.55894062381208,100.0,15.78110085905186,Very Low,17.45589600742804,Very Low,18.11000061035156,Very Low,60.7599983215332,Relatively High,14.2,3.1728275701,4.6152520531,3.0,22.536060000000003,4437:1,5.0,35.86286,2788:1,5.0,35.86286,2788:1,7.1,Yes,77.782425236,404.38911721,9.6,14.9,19.975613255,23.102854684,84.636350595,51.456032133,POINT (-78.2769614 38.4120586)
51115.0,VA,Virginia,Mathews,"Mathews, VA",Rural,8533.0,254.50608807,33.52768519098475,100.0,60.89723194400255,Relatively Low,63.726400495202725,Relatively Low,12.539999961853027,Very Low,84.79000091552734,Very High,12.9,2.9897651215,4.473503203,3.0,34.223130000000005,2922:1,2.0,23.40276,4273:1,4.0,46.80552,2137:1,6.8,Yes,78.407642898,365.35492287,8.9,14.2,15.586239176,31.59372806,84.764802247,50.889304938,POINT (-76.2688078 37.4253479)
51117.0,VA,Virginia,Mecklenburg,"Mecklenburg, VA",Rural,30027.0,686.08806669,43.7655185359277,77.810370642,51.034043907095125,Relatively Low,47.22995976477871,Very Low,65.25,Relatively High,25.11000061035156,Relatively Low,17.9,3.5642074863,4.8215574836,15.0,48.89338000000001,2045:1,10.0,33.06004,3025:1,31.0,102.48611,976:1,8.0,No,74.800163209,501.71693781,10.9,15.2,18.483866702,26.570351759,60.718064004,51.186855329,POINT (-78.3689592 36.6872563)
51119.0,VA,Virginia,Middlesex,"Middlesex, VA",Rural,10607.0,212.88724743,49.82449690175883,100.0,62.297168310531326,Relatively Low,64.12875270813988,Relatively Low,29.280000686645508,Relatively Low,68.13999938964844,Relatively High,14.2,3.1391872337,4.4129715548,3.0,28.3849,3523:1,5.0,46.37789,2156:1,8.0,74.20461999999999,1348:1,7.1,No,76.300294831,440.88169513,9.5,14.5,15.666450237,32.612930155,78.063259438,50.245802801,POINT (-76.5280819 37.6069753)
51121.0,VA,Virginia,Montgomery,"Montgomery, VA",Small Urban,99701.0,393.20243352,253.5615029323789,24.925841173,26.407890550429524,Very Low,29.68121324667285,Very Low,31.31999969482421,Relatively Low,50.4099998474121,Relatively Moderate,13.8,3.2627863786,4.4516120692,67.0,68.09566,1469:1,50.0,50.77534,1969:1,293.0,297.54349,336:1,7.2,Yes,79.970226747,293.66580498,9.7,13.9,15.433672174,13.959156317,83.51832482,48.337107634,POINT (-80.3877942 37.1755376)
51125.0,VA,Virginia,Nelson,"Nelson, VA",Rural,14738.0,479.00132358,30.76818220427849,100.0,10.213172128539613,Very Low,11.977715877437326,Very Low,22.850000381469727,Relatively Low,49.36000061035156,Relatively Moderate,14.0,3.0959971162,4.5529496081,14.0,94.88309,1054:1,7.0,47.32928,2113:1,21.0,141.98783,704:1,6.9,Yes,78.092569851,366.92516482,9.3,14.4,17.329276538,28.796484111,81.250845166,50.858688303,POINT (-78.8834397 37.7890795)
51127.0,VA,Virginia,New Kent,"New Kent, VA",Rural,22940.0,226.03765548,101.48751521637398,100.0,34.42570792236717,Very Low,46.115753636645,Very Low,0.920000016689301,Very Low,85.36000061035155,Very High,11.7,2.7900935086,4.4438777985,9.0,38.05819,2628:1,7.0,29.29238,3414:1,26.0,108.80027,919:1,7.7,No,78.095883512,343.57763783,8.2,13.6,19.491986442,18.027367452,77.444867557,48.49144244,POINT (-76.9993305 37.5101601)
51131.0,VA,Virginia,Northampton,"Northampton, VA",Rural,12215.0,803.28307137,15.206345602637072,100.0,73.46484250715875,Relatively Low,69.42123181677499,Relatively Low,77.77999877929686,Relatively High,89.75,Very High,17.9,3.5885256737,4.9040957217,12.0,102.80134,973:1,16.0,132.39553,755:1,12.0,99.29665,1007:1,6.6,Yes,74.981992941,530.0094007,10.9,15.0,18.86636326,28.804302855,56.102606537,52.395531651,POINT (-75.9240177 37.3027754)
